command,scope,metric,bytes,dimensions_json
004-sizes-1000000-1024-512-8,clearing sizes:,dealt_egress,13214700,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing sizes:,integrated_commitment,32,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing sizes:,root_bundle,184,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing sizes:,withdrawal_total,8,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing sizes:,descriptor,192,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing sizes:,certificate,69,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing sizes:,header_certificate,101,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing sizes:,header_roots_withdrawal_total_certificate,293,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing sizes:,entry_receipt,401,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
004-sizes-1000000-1024-512-8,clearing empty payout epoch:,commit_opening,43,"{""W"":""0"",""commit_position"":""1"",""history_outputs"":""0"",""operations"":""2""}"
004-sizes-1000000-1024-512-8,clearing empty payout epoch:,root,48,"{""W"":""0"",""commit_position"":""1"",""history_outputs"":""0"",""operations"":""2""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,199,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,75,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,105,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,75,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,105,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""3"",""position"":""1""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,199,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,653,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,683,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,653,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,683,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""0"",""operations"":""1000002"",""position"":""500001""}"
004-sizes-1000000-1024-512-8,clearing empty payout epoch:,commit_opening,76,"{""W"":""0"",""commit_position"":""1026"",""history_outputs"":""1024"",""operations"":""1027""}"
004-sizes-1000000-1024-512-8,clearing empty payout epoch:,root,48,"{""W"":""0"",""commit_position"":""1026"",""history_outputs"":""1024"",""operations"":""1027""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,199,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,108,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,138,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,108,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,138,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1028"",""position"":""1026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,199,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,653,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,683,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,653,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,683,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
004-sizes-1000000-1024-512-8,clearing empty payout epoch:,commit_opening,77,"{""W"":""0"",""commit_position"":""65538"",""history_outputs"":""65536"",""operations"":""65539""}"
004-sizes-1000000-1024-512-8,clearing empty payout epoch:,root,48,"{""W"":""0"",""commit_position"":""65538"",""history_outputs"":""65536"",""operations"":""65539""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,199,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,109,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,139,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,109,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,139,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,199,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,opening,685,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,claim,715,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
004-sizes-1000000-1024-512-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
